ParentPartNumber	ParentPart	ParentPartTypeName	ChildPartNumber	ChildPart	ChildPartName	LoincNumber	LoincFormalName
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13776-0	Methylmalonate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13777-8	Methylsuccinate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13778-6	Mevalonate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13779-4	N-acetyl-L-aspartate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13780-2	N-acetyltyrosine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13781-0	N-methylhistamine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13782-8	Norepinephrine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13783-6	Normetanephrine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13784-4	Octanoate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13785-1	Octenedioate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13786-9	Ornithine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13787-7	Orotate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13761-2	Hydroxydecanedioate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13762-0	Hydroxylysine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13763-8	Hydroxyproline/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13764-6	Isocitrate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13765-3	Isoleucine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13766-1	Isovalerylglycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13767-9	Lactate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13768-7	Leucine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13769-5	Lysine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13770-3	Malate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13771-1	Metanephrines/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13772-9	Methionine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13773-7	2-Methylcitrate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13740-6	Ethanolamine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13741-4	Ethylmalonate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13743-0	Fumarate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13744-8	Galactose/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13745-5	Glutaconate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13746-3	Glutamate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13747-1	Glutamine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13748-9	Glutarate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13749-7	Glycerate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13750-5	Glycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13751-3	Glycolate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13752-1	Glyoxylate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13753-9	Hexanoylglycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13755-4	Histamine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13805-7	Pyruvate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13806-5	Sarcosine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13807-3	Sebacate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13808-1	Serine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13799-2	Proline/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13800-8	Propionylglycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13796-8	Phosphoserine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13797-6	Porphobilinogen/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13789-3	Phosphoethanolamine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13792-7	Phenyllactate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13793-5	Phenylpropionylglycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13794-3	Phenylpyruvate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13757-0	Histidine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13758-8	Homocysteine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13759-6	Homocystine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13873-5	Albumin.glycated/Albumin.total:MFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13874-3	Alkaline phosphatase.liver 1:CCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13875-0	Alkaline phosphatase.liver 2:CCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13876-8	Beta-2 transferrin:PrThr:Pt:Body fld:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13877-6	Bilirubin:PrThr:Pt:Amnio fld:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13881-8	Deoxypyridinoline.free/Creatinine:SRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13882-6	Androstanolone.free/Androstanolone.total:MFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13883-4	Estradiol.bioavailable/Estradiol.total:MFr:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13884-2	Estradiol.bioavailable:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13810-7	Suberate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13811-5	Suberylglycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13812-3	Succinate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13813-1	Succinylacetone/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13814-9	Taurine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13815-6	Threonine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13816-4	Tiglylglycine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13817-2	Tryptophan/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13818-0	Tyrosine/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13819-8	Uracil/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13967-5	Sex hormone binding globulin:SCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13969-1	Creatine kinase.MB:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13970-9	Delta tocopherol:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13972-5	Alpha 1 globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13973-3	Prealbumin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13974-1	Albumin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13975-8	Alpha 2 globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13976-6	Beta globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13977-4	Gamma globulin/Protein.total:MFr:Pt:CSF:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13978-2	Alpha 1 globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13979-0	Prealbumin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13980-8	Albumin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13981-6	Alpha 2 globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13982-4	Beta globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13983-2	Gamma globulin/Protein.total:MFr:Pt:Ser/Plas:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13895-8	Sodium:SCnc:Pt:Milk:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13896-6	Insulin-like growth factor-I:ACnc:Pt:Bld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13897-4	Thyrotropin.beta subunit:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13899-0	Triglyceride:MCnc:Pt:Body fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13900-6	Tumor necrosis factor.alpha:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13901-4	Tyrosine:PrThr:Pt:Urine:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13902-2	Urate:MCnc:Pt:CSF:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13903-0	Vasopressin:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13943-6	Fructose:PrThr:Pt:Semen:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13959-2	Calcium.ionized:SCnc:Pt:Ser/Plas:Qn:Calculated
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13886-7	Lactate dehydrogenase 1/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13887-5	Lactate dehydrogenase 2/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13888-3	Lactate dehydrogenase 3/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13889-1	Lactate dehydrogenase 4/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13890-9	Lactate dehydrogenase 5/Lactate dehydrogenase.total:CFr:Pt:Urine:Qn:Electrophoresis
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13891-7	Motilin:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13892-5	Nitrosonaphthol:PrThr:Pt:Urine:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	13893-3	Phenylalanine:PrThr:Pt:Urine:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12280-4	Alanine:MCnc:Pt:Amnio fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12283-8	Corticotropin releasing hormone:ACnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12284-6	Growth hormone-releasing hormone:ACnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12420-6	Thiosulfate:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12421-4	Thiosulfate/Creatinine:MRto:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12466-9	Alpha 1 antitrypsin:MCnc:Pt:Amnio fld:Qn:Nephelometry
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12467-7	Amino acids:Prid:Pt:Urine:Nom:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12468-5	Amino acids:Prid:Pt:Ser/Plas:Nom:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12469-3	Cystine crystals:Prid:Pt:Calculus:Nom:Microscopy.light
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12470-1	Homocysteine:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12471-9	Amino beta guanidinopropionate:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12475-0	Delta aminolevulinate:MRat:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12476-8	Bilirubin:MCnc:Pt:Amnio fld:Qn:Direct spectrophotometry
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12479-2	Androsterone:MRat:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12480-0	Angiotensin converting enzyme:CCnc:Pt:CSF:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12482-6	Ascorbate:MCnc:Pt:WBC:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12503-9	Hemoglobin.gastrointestinal^4th specimen:PrThr:Pt:Stool:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12504-7	Hemoglobin.gastrointestinal^5th specimen:PrThr:Pt:Stool:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12247-3	Pyruvate:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12249-9	Renin:MRat:Pt:Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12252-3	Somatomedin C:MCnc:Pt:Ser:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12264-8	Epstein Barr virus early restricted Ab:MCnc:Pt:Body fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12265-5	Urea nitrogen:MCnc:Pt:Periton fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12266-3	Urea nitrogen^2H post peritoneal dialysis:MCnc:Pt:Periton fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12267-1	Urea nitrogen^4H post peritoneal dialysis:MCnc:Pt:Periton fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12268-9	Urea nitrogen^12H post peritoneal dialysis:MCnc:Pt:Periton fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	11218-5	Albumin:MCnc:Pt:Urine:Qn:Detection limit <= 20 mg/L test strip
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	11219-3	Immunoglobulin light chains:PrThr:Pt:Ser:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	10886-0	Prostate specific Ag.free:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	11057-7	Monophosphoglyceromutase:CCnc:Pt:RBC:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	11058-5	Phosphofructokinase:CCnc:Pt:RBC:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	11059-3	Phosphoglycerate kinase:CCnc:Pt:RBC:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	11060-1	Reducing substances:PrThr:Pt:Stool:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12513-8	Bicarbonate:SCnc:Pt:Water:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12514-6	Bicarbonate:SCnc:Pt:Dial fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12515-3	Carcinoembryonic Ag:MCnc:Pt:Body fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12530-2	Chloride:SCnc:Pt:Water:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12531-0	Cholesterol:MCnc:Pt:Body fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12539-3	2-Methylcitrate:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12540-1	2-Methylcitrate:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12571-6	Creatinine:MCnc:Pt:Body fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12572-4	Creatinine^2H dwell specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12573-2	Creatinine^4H dwell specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12574-0	Creatinine^24H specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12576-5	Creatinine^1st specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12577-3	Creatinine^2nd specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12578-1	Creatinine^3rd specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12579-9	Creatinine^4th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12580-7	Creatinine^5th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12581-5	Creatinine^6th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12582-3	Creatinine^7th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12583-1	Creatinine^8th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12584-9	Creatinine:MCnc:Pt:Vitr fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12630-0	Glucose^1st specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12631-8	Glucose^2nd specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12632-6	Glucose^3rd specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12633-4	Glucose^4th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12634-2	Glucose^5th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12635-9	Glucose^6th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12636-7	Glucose^7th specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12714-2	N-methylhistamine:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12715-9	Homovanillate:MRat:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12595-5	Estradiol:MCnc:Pt:Urine:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12598-9	Fat.neutral:PrThr:Pt:Stool:Ord:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12599-7	Pristanate:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12600-3	Pristanate/Phytanate:MRto:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12606-0	Dolichol:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12607-8	Glucose^pre dialysis:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12608-6	Glucose^2H dwell specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12609-4	Glucose^4H dwell specimen:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12611-0	Glucose^4H specimen:MCnc:Pt:Ser/Plas:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12612-8	Glucose^2H specimen:MCnc:Pt:Dial fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12613-6	Glucose^4H specimen:MCnc:Pt:Dial fld:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12628-4	Glucose:MCnc:Pt:Dial fld prt:Qn:
LP432812-8	{time aspect}	TIME	LP6960-1	Pt	TIME	12968-4	Urea nitrogen^4H specimen:MCnc:Pt:Dial fld:Qn:
